,px_open,px_high,px_low,px_close,px_volume,smh_open,smh_high,smh_low,smh_close,smh_volume,sox_open,sox_high,sox_low,sox_close,sox_volume,qqq_open,qqq_high,qqq_low,qqq_close,qqq_volume,nvda_open,nvda_high,nvda_low,nvda_close,nvda_volume,tnx_open,tnx_high,tnx_low,tnx_close,tnx_volume,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,vix_open,vix_high,vix_low,vix_close,vix_volume,spx_open,spx_high,spx_low,spx_close,spx_volume
2023-08-23 16:00:00,166.11666870117188,166.46665954589844,165.82333374023438,166.4600067138672,60061.0,152.22000122070312,152.50999450683594,151.85000610351562,152.48899841308594,544997.0,3588.164794921875,3594.762939453125,3582.064697265625,3594.19140625,0.0,368.6000061035156,369.7699890136719,368.45001220703125,369.68011474609375,4219251.0,46.696998596191406,46.80500030517578,46.470001220703125,46.788002014160156,5002188.0,,,,,,,,,,,,,,,,4427.60986328125,4439.759765625,4426.759765625,4439.169921875,157762576.0
2023-08-23 17:00:00,166.4733428955078,166.78334045410156,166.34666442871094,166.46665954589844,66039.0,152.5,152.80999755859375,152.375,152.47999572753906,821908.0,3594.165283203125,3601.3955078125,3592.72802734375,3595.70849609375,0.0,369.70001220703125,370.2200012207031,369.05999755859375,369.45001220703125,3945130.0,46.7859992980957,47.05698776245117,46.77000045776367,46.92218780517578,6277801.0,,,,,,,,,,,,,,,,4439.16015625,4443.18017578125,4433.77001953125,4436.22998046875,170269902.0
2023-08-23 18:00:00,166.4300079345703,167.3000030517578,165.9933319091797,167.2766571044922,78676.0,152.47000122070312,153.11000061035156,151.99000549316406,153.08999633789062,1125745.0,3595.44921875,3613.721435546875,3586.0703125,3613.721435546875,0.0,369.42999267578125,369.95001220703125,368.8500061035156,369.8900146484375,4601529.0,46.90999984741211,47.04899978637695,46.62300109863281,46.939002990722656,7205984.0,,,,,,,,,,,,,,,,4436.22021484375,4438.64990234375,4430.9501953125,4438.60986328125,193449000.0
2023-08-23 19:00:00,167.25999450683594,167.30667114257812,166.5066680908203,166.71665954589844,172462.0,153.08999633789062,153.22000122070312,152.52000427246094,152.75,1714865.0,3613.623779296875,3613.74853515625,3597.772705078125,3601.727294921875,0.0,369.8900146484375,370.0,368.8299865722656,369.1700134277344,5946302.0,46.933998107910156,47.20000076293945,46.85799789428711,47.12200164794922,6691355.0,,,,,,,,,,,,,,,,4438.64013671875,4440.77001953125,4431.330078125,4436.5400390625,289657000.0
2023-08-24 13:00:00,169.86666870117188,169.9566650390625,164.9566650390625,164.9566650390625,662683.0,156.4600067138672,156.58999633789062,151.860107421875,151.8800048828125,4739772.0,3663.94482421875,3663.94482421875,3562.81298828125,3562.81298828125,0.0,372.6400146484375,372.739990234375,366.2900085449219,366.3009948730469,18886241.0,49.354000091552734,49.650001525878906,48.027000427246094,48.035499572753906,42427340.0,,,,,,,,,,,,,,,,4455.16015625,4458.2998046875,4428.64013671875,4428.64013671875,398761566.0
2023-08-24 14:00:00,164.8866729736328,165.2966766357422,163.0699920654297,163.53334045410156,232767.0,151.88999938964844,152.3300018310547,150.4199981689453,150.89999389648438,2111697.0,3561.92529296875,3567.966064453125,3523.5087890625,3531.5693359375,0.0,366.30999755859375,366.6099853515625,364.33099365234375,364.97900390625,10623241.0,48.02756881713867,48.50899887084961,47.470001220703125,47.98200225830078,18530261.0,,,,,,,,,,,,,,,,4428.56005859375,4428.85986328125,4408.419921875,4412.8701171875,253981049.0
2023-08-24 15:00:00,163.4600067138672,163.55332946777344,162.1800079345703,163.0466766357422,162234.0,150.89999389648438,151.02999877929688,149.86000061035156,150.77000427246094,1041890.0,3531.14599609375,3532.343017578125,3505.23779296875,3522.331298828125,0.0,364.9800109863281,364.9800109863281,363.1890869140625,364.3900146484375,7710717.0,47.98299789428711,48.54999923706055,47.70000076293945,48.4379997253418,11276316.0,,,,,,,,,,,,,,,,4412.8701171875,4412.8701171875,4398.22998046875,4406.740234375,191341956.0
2023-08-24 16:00:00,163.07167053222656,163.97666931152344,162.61000061035156,162.7766571044922,94498.0,150.77000427246094,151.625,150.36000061035156,150.5500030517578,812486.0,3522.450927734375,3540.54052734375,3513.522216796875,3516.788330078125,0.0,364.3900146484375,365.510009765625,363.58538818359375,363.79998779296875,6164397.0,48.438499450683594,48.95000076293945,48.18389892578125,48.33699035644531,10531622.0,,,,,,,,,,,,,,,,4406.7099609375,4414.41015625,4396.75,4397.9501953125,159815429.0
2023-08-24 17:00:00,162.76333618164062,163.4566650390625,162.72666931152344,163.09666442871094,72195.0,150.52999877929688,151.2100067138672,150.47999572753906,150.8699951171875,710300.0,3516.47265625,3528.973388671875,3515.1298828125,3522.855224609375,0.0,363.7760009765625,364.70001220703125,363.6499938964844,363.7998962402344,4889225.0,48.327999114990234,48.69750213623047,48.295997619628906,48.467498779296875,7392096.0,,,,,,,,,,,,,,,,4397.97021484375,4404.8798828125,4396.759765625,4397.81982421875,162531000.0
2023-08-24 18:00:00,163.0933380126953,163.2966766357422,161.57333374023438,161.65333557128906,152457.0,150.86000061035156,151.02999877929688,149.27000427246094,149.32000732421875,1306370.0,3522.359130859375,3526.2255859375,3490.194580078125,3490.995361328125,0.0,363.7699890136719,364.0899963378906,362.5303955078125,362.6400146484375,5898727.0,48.467002868652344,48.57099914550781,47.4109992980957,47.444000244140625,10304575.0,,,,,,,,,,,,,,,,4397.83984375,4399.89013671875,4391.47998046875,4392.83984375,208896000.0
2023-08-24 19:00:00,161.5833282470703,161.81333923339844,160.8433380126953,161.19667053222656,209166.0,149.3300018310547,149.46800231933594,148.5800018310547,148.83999633789062,2441788.0,3491.329345703125,3494.103515625,3474.30810546875,3480.953857421875,0.0,362.6499938964844,362.8599853515625,361.010009765625,361.1050109863281,8612534.0,47.44599914550781,47.55500030517578,47.159000396728516,47.1619987487793,9881835.0,,,,,,,,,,,,,,,,4392.9501953125,4395.08984375,4375.5498046875,4375.990234375,327856000.0
2023-08-25 13:00:00,161.1699981689453,163.2899932861328,160.51333618164062,160.90333557128906,304074.0,148.61000061035156,150.75,148.19000244140625,148.64999389648438,2527246.0,3476.3037109375,3521.00244140625,3466.54638671875,3473.302978515625,0.0,362.07000732421875,365.739990234375,361.45001220703125,361.8500061035156,19310140.0,47.012001037597656,47.80500030517578,46.23699951171875,47.05950164794922,23465816.0,,,,,,,,,,,,,,,,4389.3798828125,4416.85009765625,4378.77001953125,4382.169921875,0.0
2023-08-25 14:00:00,160.81333923339844,161.02000427246094,158.75,160.27000427246094,278479.0,148.63999938964844,148.88999938964844,146.41000366210938,147.82000732421875,3187777.0,3471.4443359375,3474.765625,3425.89599609375,3459.418701171875,0.0,361.8528137207031,362.3299865722656,358.5799865722656,361.20001220703125,12819755.0,47.060001373291016,47.192989349365234,45.329002380371094,45.816001892089844,20006759.0,,,,,,,,,,,,,,,,4382.06005859375,4386.0498046875,4356.2900390625,4385.89013671875,286809882.0
2023-08-25 15:00:00,160.26333618164062,160.69000244140625,159.2000274658203,160.51666259765625,118689.0,147.82000732421875,148.16000366210938,146.6699981689453,147.82000732421875,1502351.0,3459.682861328125,3467.841064453125,3439.201416015625,3465.90625,0.0,361.1910095214844,361.94000244140625,359.5899963378906,361.70001220703125,8031811.0,45.816001892089844,46.013999938964844,45.02399826049805,45.44499969482422,13361336.0,,,,,,,,,,,,,,,,4385.85986328125,4393.81005859375,4373.56005859375,4393.75,202881105.0
2023-08-25 16:00:00,160.59999084472656,161.1233367919922,160.17332458496094,160.4566650390625,105023.0,147.80999755859375,148.27999877929688,147.36000061035156,147.6750030517578,752007.0,3466.369384765625,3476.2841796875,3458.75244140625,3463.382568359375,0.0,361.7099914550781,362.27880859375,360.8399963378906,361.4200134277344,6180145.0,45.44499969482422,45.73746871948242,45.23400115966797,45.36000061035156,8591167.0,,,,,,,,,,,,,,,,4393.97998046875,4396.5400390625,4382.7998046875,4386.4599609375,160880729.0
2023-08-25 17:00:00,160.38333129882812,161.9300079345703,160.0833282470703,161.9300079345703,65740.0,147.67999267578125,148.99000549316406,147.27000427246094,148.99000549316406,932865.0,3462.9755859375,3493.642333984375,3455.81396484375,3493.642333984375,0.0,361.44000244140625,363.989990234375,360.6400146484375,363.9400939941406,6816786.0,45.35499954223633,45.95499801635742,45.211997985839844,45.939002990722656,7221927.0,,,,,,,,,,,,,,,,4386.669921875,4409.7900390625,4380.1201171875,4409.56982421875,163966000.0
2023-08-25 18:00:00,161.9533233642578,162.69332885742188,161.66000366210938,162.38999938964844,142086.0,149.0,149.7100067138672,148.6999969482422,149.39999389648438,1516464.0,3494.95166015625,3510.8271484375,3489.60400390625,3504.799072265625,0.0,363.95001220703125,365.2349853515625,363.44000244140625,364.8999938964844,6961423.0,45.939002990722656,46.3640022277832,45.733009338378906,46.12799835205078,10675416.0,,,,,,,,,,,,,,,,4409.580078125,4418.4599609375,4404.14990234375,4415.41015625,207922000.0
2023-08-25 19:00:00,162.3699951171875,162.4633331298828,161.663330078125,161.93666076660156,102349.0,149.39999389648438,149.50999450683594,148.77000427246094,149.0850067138672,1083252.0,3504.736083984375,3506.068603515625,3490.861083984375,3495.338134765625,0.0,364.9100036621094,365.0799865722656,363.7900085449219,364.07000732421875,6663850.0,46.12900161743164,46.193992614746094,45.77000045776367,46.01799774169922,6393789.0,,,,,,,,,,,,,,,,4415.419921875,4417.39990234375,4401.669921875,4405.31982421875,281874000.0
2023-08-28 13:00:00,163.4966583251953,164.4066619873047,162.43666076660156,163.86000061035156,152480.0,150.36000061035156,151.08999633789062,148.89999389648438,150.3300018310547,1681231.0,3528.40869140625,3546.5185546875,3509.783935546875,3535.402587890625,0.0,366.989990234375,367.7099914550781,364.7099914550781,366.8699951171875,10495385.0,46.025001525878906,46.47098922729492,44.88800048828125,45.64099884033203,18073307.0,,,,,,,,,,,,,,,,4426.02978515625,4438.3701171875,4424.2998046875,4437.18994140625,0.0
2023-08-28 14:00:00,163.80667114257812,163.93666076660156,162.41000366210938,163.03334045410156,55790.0,150.35000610351562,150.52000427246094,149.0500030517578,149.82000732421875,1537228.0,3535.834716796875,3537.095703125,3505.64892578125,3518.135009765625,0.0,366.8699951171875,366.9700012207031,364.6300048828125,365.07000732421875,5872887.0,45.64350128173828,46.02399826049805,45.270999908447266,45.88800048828125,9752781.0,,,,,,,,,,,,,,,,4437.43994140625,4438.14990234375,4418.6298828125,4420.43017578125,191274167.0
2023-08-28 15:00:00,162.98333740234375,163.22666931152344,162.28334045410156,162.55332946777344,41117.0,149.77000427246094,149.97000122070312,149.1199951171875,149.42999267578125,573270.0,3517.921630859375,3521.053466796875,3503.29345703125,3508.5615234375,0.0,365.0799865722656,365.5899963378906,364.25,364.760009765625,4347338.0,45.87999725341797,45.974998474121094,45.48500061035156,45.88500213623047,6037611.0,,,,,,,,,,,,,,,,4420.47998046875,4425.330078125,4414.97998046875,4418.3798828125,157130047.0
2023-08-28 16:00:00,162.53033447265625,164.13999938964844,162.52999877929688,163.90333557128906,81418.0,149.43099975585938,151.02999877929688,149.39999389648438,150.80999755859375,551837.0,3508.477294921875,3540.855224609375,3507.975830078125,3536.1259765625,0.0,364.760009765625,367.17999267578125,364.54998779296875,366.6310119628906,4854812.0,45.88698959350586,46.859901428222656,45.83049011230469,46.788002014160156,10167106.0,,,,,,,,,,,,,,,,4418.3701171875,4438.14013671875,4416.669921875,4433.39013671875,147701684.0
2023-08-28 17:00:00,163.91000366210938,163.9600067138672,162.5699920654297,163.0399932861328,60209.0,150.80999755859375,150.9499969482422,149.64999389648438,150.17999267578125,571485.0,3536.091796875,3537.284912109375,3509.07470703125,3519.453857421875,0.0,366.6700134277344,366.8599853515625,364.6199951171875,365.2300109863281,4251168.0,46.788002014160156,46.9630012512207,46.36199951171875,46.64800262451172,8616719.0,,,,,,,,,,,,,,,,4433.39990234375,4435.2998046875,4415.169921875,4418.43017578125,149152401.0
2023-08-28 18:00:00,163.09999084472656,163.52999877929688,162.94332885742188,163.19000244140625,50685.0,150.19000244140625,150.5850067138672,149.99000549316406,150.2100067138672,725364.0,3519.575927734375,3527.54248046875,3516.5166015625,3521.369384765625,0.0,365.25,366.3299865722656,364.9100036621094,365.7449951171875,4406491.0,46.6619987487793,46.88499069213867,46.46099853515625,46.58049774169922,7300654.0,,,,,,,,,,,,,,,,4418.4599609375,4429.2998046875,4416.31982421875,4424.52001953125,167910896.0
2023-08-28 19:00:00,163.14666748046875,164.0699920654297,163.06666564941406,163.9733428955078,113674.0,150.1999969482422,151.07000732421875,150.11000061035156,150.89999389648438,1089600.0,3520.448486328125,3539.60400390625,3519.40625,3538.429931640625,0.0,365.739990234375,367.29998779296875,365.5899963378906,366.8500061035156,5187241.0,46.57500076293945,46.97999954223633,46.54999923706055,46.81549835205078,5530038.0,,,,,,,,,,,,,,,,4424.35009765625,4439.56005859375,4422.759765625,4433.2001953125,268192000.0
2023-08-29 13:00:00,163.13333129882812,166.47000122070312,162.89666748046875,166.47000122070312,192002.0,150.36000061035156,153.39999389648438,149.92999267578125,153.30999755859375,1997442.0,3518.335693359375,3591.41455078125,3516.44580078125,3590.535888671875,0.0,366.55999755859375,371.8800048828125,366.2309875488281,371.7384033203125,13713784.0,46.66600036621094,48.24500274658203,46.39101028442383,48.150001525878906,19203661.0,,,,,,,,,,,,,,,,4432.75,4466.85986328125,4431.68017578125,4465.85009765625,349067421.0
2023-08-29 14:00:00,166.5066680908203,167.63333129882812,166.5066680908203,167.51666259765625,140640.0,153.3300018310547,154.19000244140625,153.3300018310547,154.0800018310547,2006399.0,3591.243408203125,3616.257080078125,3591.243408203125,3613.76123046875,0.0,371.739990234375,373.260009765625,371.67999267578125,373.0199890136719,10943104.0,48.15299987792969,48.541988372802734,48.132999420166016,48.407997131347656,11777686.0,,,,,,,,,,,,,,,,4465.85986328125,4475.66015625,4461.52001953125,4474.58984375,250160132.0
2023-08-29 15:00:00,167.5500030517578,168.26666259765625,167.49000549316406,168.1266632080078,103237.0,154.0850067138672,154.8300018310547,154.0500030517578,154.7100067138672,979766.0,3613.74560546875,3628.57080078125,3612.912109375,3626.484375,0.0,373.0350036621094,374.1600036621094,372.989990234375,374.0,7116470.0,48.4109992980957,48.92000198364258,48.37099838256836,48.84197235107422,9342490.0,,,,,,,,,,,,,,,,4474.6201171875,4490.169921875,4474.52001953125,4489.10009765625,192840441.0
2023-08-29 16:00:00,168.163330078125,168.5266571044922,167.85667419433594,168.36000061035156,100200.0,154.7100067138672,155.02999877929688,154.4499969482422,154.89990234375,779894.0,3626.54736328125,3634.552001953125,3620.660400390625,3630.902099609375,0.0,374.010009765625,374.1000061035156,373.30999755859375,373.8299865722656,5754175.0,48.83375930786133,49.08100128173828,48.661319732666016,48.92399978637695,7097063.0,,,,,,,,,,,,,,,,4489.18994140625,4490.22998046875,4481.91015625,4488.7900390625,159097338.0
2023-08-29 17:00:00,168.3733367919922,168.7164764404297,168.1666717529297,168.4933319091797,142925.0,154.89500427246094,155.22000122070312,154.69000244140625,154.98500061035156,751626.0,3630.831787109375,3637.53662109375,3627.467041015625,3633.34619140625,0.0,373.8399963378906,374.44000244140625,373.3500061035156,374.2699890136719,5177511.0,48.92401123046875,49.05799102783203,48.805999755859375,48.96535110473633,6647452.0,,,,,,,,,,,,,,,,4488.83984375,4493.490234375,4483.5400390625,4489.75,173116668.0
2023-08-29 18:00:00,168.5,168.81333923339844,168.3300018310547,168.7066650390625,112735.0,155.00250244140625,155.3000030517578,154.8300018310547,155.1699981689453,861326.0,3633.302490234375,3640.397705078125,3631.32763671875,3637.65185546875,0.0,374.2799987792969,375.0899963378906,374.1000061035156,375.0400085449219,6312875.0,48.96900177001953,49.01700210571289,48.82600021362305,48.9010009765625,5797192.0,,,,,,,,,,,,,,,,4489.72021484375,4498.58984375,4488.22998046875,4497.990234375,207339000.0
2023-08-29 19:00:00,168.70167541503906,168.70167541503906,168.2033233642578,168.2766571044922,91187.0,155.16000366210938,155.16000366210938,154.66000366210938,154.75999450683594,1160060.0,3637.0029296875,3637.5732421875,3627.501953125,3630.02490234375,0.0,375.0299987792969,375.1300048828125,374.4599914550781,374.7507019042969,6555803.0,48.89899826049805,48.900001525878906,48.52300262451172,48.76900100708008,5794516.0,,,,,,,,,,,,,,,,4497.9501953125,4500.14013671875,4493.5498046875,4497.68017578125,298074000.0
2023-08-30 13:00:00,167.7566680908203,168.72000122070312,166.55667114257812,167.44667053222656,408974.0,154.72999572753906,155.4199981689453,153.6699981689453,154.2050018310547,1724914.0,3615.121337890625,3636.9013671875,3593.84033203125,3608.311279296875,0.0,374.8800048828125,377.07000732421875,373.8599853515625,374.6199951171875,11659289.0,49.04399871826172,49.5,48.42499923706055,48.86600112915039,21636825.0,,,,,,,,,,,,,,,,4500.33984375,4521.35009765625,4493.58984375,4498.1298828125,361044141.0
2023-08-30 14:00:00,167.39332580566406,168.7866668701172,167.39332580566406,168.51666259765625,112063.0,154.20010375976562,155.5800018310547,154.17999267578125,155.25,1134924.0,3608.51806640625,3638.14208984375,3608.51806640625,3632.6796875,0.0,374.6400146484375,376.3800048828125,374.54998779296875,376.0199890136719,5997586.0,48.8745002746582,49.76599884033203,48.8740119934082,49.49590301513672,12476132.0,,,,,,,,,,,,,,,,4498.259765625,4512.06982421875,4498.259765625,4510.22998046875,217063346.0
2023-08-30 15:00:00,168.47666931152344,169.64332580566406,168.4633331298828,169.5033416748047,98797.0,155.22999572753906,156.11000061035156,155.22000122070312,155.97000122070312,471363.0,3632.624267578125,3656.458984375,3632.60400390625,3653.22021484375,0.0,375.989990234375,377.32000732421875,375.8999938964844,377.1400146484375,4469194.0,49.49700164794922,49.75,49.35599899291992,49.67499923706055,7021203.0,,,,,,,,,,,,,,,,4510.169921875,4519.5400390625,4509.490234375,4518.4599609375,174085982.0
2023-08-30 16:00:00,169.49000549316406,169.7466583251953,169.26666259765625,169.30332946777344,56678.0,155.98500061035156,156.22000122070312,155.8000030517578,155.8800048828125,530467.0,3653.71826171875,3658.5087890625,3648.576171875,3649.81787109375,0.0,377.1400146484375,377.4466857910156,376.6700134277344,376.7998962402344,4589812.0,49.67499923706055,49.9010009765625,49.62000274658203,49.80350112915039,6406420.0,,,,,,,,,,,,,,,,4518.64013671875,4521.64990234375,4515.02978515625,4515.2099609375,148050424.0
2023-08-30 17:00:00,169.30667114257812,169.63999938964844,168.42332458496094,168.49000549316406,130800.0,155.8800048828125,156.2050018310547,154.94000244140625,154.99000549316406,892306.0,3649.730712890625,3656.84130859375,3631.601806640625,3632.923583984375,0.0,376.7900085449219,377.2900085449219,375.69000244140625,375.8479919433594,4472675.0,49.80249786376953,49.926998138427734,49.07999801635742,49.10799789428711,9076688.0,,,,,,,,,,,,,,,,4515.18017578125,4519.18994140625,4505.8798828125,4506.830078125,167091107.0
2023-08-30 18:00:00,168.5033416748047,169.60333251953125,168.49000549316406,169.0850067138672,90023.0,155.0,156.0399932861328,154.97999572753906,155.4600067138672,843790.0,3632.876708984375,3655.60205078125,3632.876708984375,3645.23486328125,0.0,375.864990234375,377.3699951171875,375.79998779296875,376.739990234375,4435708.0,49.11800003051758,49.599998474121094,49.00299835205078,49.05344009399414,7952872.0,,,,,,,,,,,,,,,,4506.85009765625,4519.22998046875,4506.6298828125,4514.509765625,187426000.0
2023-08-30 19:00:00,169.0933380126953,169.3199920654297,168.8333282470703,169.0500030517578,105969.0,155.47000122070312,155.72999572753906,155.30499267578125,155.5500030517578,818799.0,3645.434814453125,3650.458984375,3640.054443359375,3644.28955078125,0.0,376.75,377.1199951171875,376.3699951171875,376.94000244140625,4347007.0,49.04903793334961,49.288002014160156,48.93375015258789,49.26499938964844,4765867.0,,,,,,,,,,,,,,,,4514.47021484375,4517.06005859375,4510.8798828125,4515.14013671875,277639000.0
2023-08-31 13:00:00,168.44332885742188,170.5266571044922,168.44332885742188,170.5266571044922,209782.0,154.85000610351562,156.6199951171875,154.85000610351562,156.6199951171875,1212648.0,3637.5927734375,3675.082763671875,3636.529052734375,3675.082763671875,0.0,376.94000244140625,379.4159851074219,376.8699951171875,379.3999938964844,10019151.0,49.37999725341797,49.74399948120117,49.1879997253418,49.612998962402344,13122296.0,,,,,,,,,,,,,,,,4517.009765625,4530.89013671875,4517.009765625,4530.18017578125,0.0
2023-08-31 14:00:00,170.52000427246094,171.2024383544922,170.0,170.3383331298828,90927.0,156.6300048828125,157.15499877929688,156.0850067138672,156.47000122070312,1032757.0,3675.923583984375,3690.242919921875,3667.021240234375,3674.032958984375,0.0,379.4100036621094,379.718994140625,378.1600036621094,378.75,5072841.0,49.61499786376953,49.69499969482422,49.279998779296875,49.555999755859375,6379959.0,,,,,,,,,,,,,,,,4530.8798828125,4532.259765625,4520.41015625,4525.18017578125,217774232.0
2023-08-31 15:00:00,170.3733367919922,170.5266571044922,169.56333923339844,169.59999084472656,37941.0,156.44000244140625,156.61000061035156,155.58999633789062,155.82000732421875,623972.0,3673.633056640625,3675.753662109375,3654.51025390625,3658.232421875,0.0,378.7300109863281,379.1199951171875,377.54998779296875,377.95001220703125,3866659.0,49.551998138427734,49.665000915527344,49.13999938964844,49.2239990234375,5661341.0,,,,,,,,,,,,,,,,4525.0,4526.47021484375,4515.740234375,4517.919921875,171585856.0
2023-08-31 16:00:00,169.69667053222656,170.61000061035156,169.23333740234375,170.59474182128906,32479.0,155.8000030517578,156.59500122070312,155.3699951171875,156.52000427246094,653129.0,3658.267822265625,3679.963623046875,3649.79638671875,3677.51611328125,0.0,377.9599914550781,378.864990234375,376.9599914550781,378.79400634765625,3688385.0,49.23799133300781,49.426002502441406,48.95800018310547,49.40302276611328,5891933.0,,,,,,,,,,,,,,,,4517.919921875,4521.93017578125,4508.1201171875,4521.740234375,159426373.0
2023-08-31 17:00:00,170.53334045410156,170.8433380126953,170.0,170.55667114257812,88812.0,156.52000427246094,156.7899932861328,156.0,156.5800018310547,652250.0,3677.131591796875,3683.81640625,3667.147216796875,3677.990478515625,0.0,378.79998779296875,379.42999267578125,378.0899963378906,379.1400146484375,3366790.0,49.4010009765625,49.48999786376953,49.159000396728516,49.41699981689453,4209157.0,,,,,,,,,,,,,,,,4521.68994140625,4526.0498046875,4515.8798828125,4524.02978515625,155320795.0
